"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"1456","chr10",116731001,116751400,20400,"*","Exon (ENSMUST00000218193.1/75878, exon 2 of 3)",10,116729253,116739760,10508,1,"75878","ENSMUST00000218193.1",1748
"1457","chr10",116929401,116931600,2200,"*","Intron (ENSMUST00000020375.6/216363, intron 3 of 9)",10,116915940,116919933,3994,2,"216363","ENSMUST00000219570.1",-9468
"1458","chr10",116948201,116948600,400,"*","Intron (ENSMUST00000020375.6/216363, intron 1 of 9)",10,116949757,116959098,9342,1,"71086","ENSMUST00000220066.1",-1157
"1459","chr10",116966201,116969600,3400,"*","Promoter",10,116966274,116969105,2832,1,"103175","ENSMUST00000033651.3",0
"1460","chr10",116981601,117024600,43000,"*","Promoter",10,116986314,117025040,38727,1,"382427","ENSMUST00000020378.4",0
"1461","chr10",117061401,117062200,800,"*","Exon (ENSMUST00000047672.8/12461, exon 4 of 16)",10,117060646,117063375,2730,2,"12461","ENSMUST00000219036.1",1175
"1462","chr10",117088601,117107800,19200,"*","5' UTR",10,117084411,117130846,46436,2,"327826","ENSMUST00000218868.1",23046
"1463","chr10",117125001,117125200,200,"*","Intron (ENSMUST00000020381.4/327826, intron 1 of 9)",10,117084411,117130846,46436,2,"327826","ENSMUST00000218868.1",5646
"1464","chr10",117142001,117160200,18200,"*","Promoter",10,117069427,117148510,79084,2,"327826","ENSMUST00000020381.4",0
"1465","chr10",117171201,117176200,5000,"*","Distal Intergenic",10,117101667,117148534,46868,2,"327826","ENSMUST00000219104.1",-22667
"1466","chr10",117224801,117225600,800,"*","Promoter",10,117215222,117224507,9286,2,"64050","ENSMUST00000020382.7",-294
"1467","chr10",117377601,117377800,200,"*","Promoter",10,117349039,117376973,27935,2,"432508","ENSMUST00000176686.7",-628
"1468","chr10",117708601,117748000,39400,"*","Promoter",10,117688875,117710758,21884,2,"17246","ENSMUST00000020408.15",0
"1469","chr10",117780801,117782200,1400,"*","Promoter",10,117780316,117782011,1696,2,"103468","ENSMUST00000220203.1",0
"1470","chr10",117793401,117794800,1400,"*","Promoter",10,117750621,117792705,42085,2,"103468","ENSMUST00000064848.6",-696
"1471","chr10",117865601,117873800,8200,"*","Exon (ENSMUST00000218113.1/ENSMUST00000218113.1, exon 2 of 3)",10,117813871,117846035,32165,2,"215449","ENSMUST00000064667.8",-19566
"1472","chr10",117904401,117918000,13600,"*","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",-7459
"1473","chr10",117939201,117942000,2800,"*","Intron (ENSMUST00000217950.1/71067, intron 3 of 3)",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",13742
"1474","chr10",117954601,117955400,800,"*","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",29142
"1475","chr10",117982801,117995000,12200,"*","Distal Intergenic",10,117925459,117948292,22834,1,"71067","ENSMUST00000217950.1",57342
"1476","chr10",118027801,118051600,23800,"*","Distal Intergenic",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",-90211
"1477","chr10",118095001,118106800,11800,"*","Distal Intergenic",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",-35011
"1478","chr10",118120201,118122800,2600,"*","Intron (ENSMUST00000218667.1/ENSMUST00000218667.1, intron 1 of 1)",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",-19011
"1479","chr10",118139401,118141200,1800,"*","Promoter",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",-611
"1480","chr10",118550601,118566200,15600,"*","Promoter",10,118502035,118556525,54491,2,"103214","ENSMUST00000220034.1",0
"1481","chr10",118870001,118870200,200,"*","Promoter",10,118860738,118870209,9472,2,"69181","ENSMUST00000218477.1",9
"1482","chr10",118986401,119003800,17400,"*","Distal Intergenic",10,119028290,119050499,22210,2,"102636674","ENSMUST00000220074.1",46699
"1483","chr10",119421201,119421600,400,"*","Intron (ENSMUST00000185238.1/67081, intron 3 of 3)",10,119413444,119426864,13421,1,"67081","ENSMUST00000185238.1",7757
"1484","chr10",119875801,119879000,3200,"*","Intron (ENSMUST00000077871.13/74053, intron 1 of 21)",10,119825204,119852390,27187,2,"78105","ENSMUST00000126965.1",-23411
"1485","chr10",120058801,120063400,4600,"*","Intron (ENSMUST00000077871.13/74053, intron 20 of 21)",10,120084708,120092209,7502,2,"117599","ENSMUST00000148241.7",28809
"1486","chr10",120113801,120121200,7400,"*","Promoter",10,120083608,120112987,29380,2,"117599","ENSMUST00000020449.11",-814
"1487","chr10",120201001,120210200,9200,"*","Promoter",10,120201658,120217562,15905,1,"68212","ENSMUST00000156877.7",0
"1488","chr10",120228401,120228800,400,"*","Intron (ENSMUST00000020444.15/66225, intron 2 of 2)",10,120227186,120232071,4886,1,"66225","ENSMUST00000130198.2",1215
"1489","chr10",120248401,120248600,200,"*","Distal Intergenic",10,120227186,120232071,4886,1,"66225","ENSMUST00000130198.2",21215
"1490","chr10",120271401,120276800,5400,"*","Distal Intergenic",10,120227186,120232071,4886,1,"66225","ENSMUST00000130198.2",44215
"1491","chr10",120306401,120315200,8800,"*","Exon (ENSMUST00000192540.1/ENSMUST00000192540.1, exon 1 of 2)",10,120389523,120392793,3271,1,"320626","ENSMUST00000161291.1",-74323
"1492","chr10",120397401,120528200,130800,"*","Promoter",10,120361275,120476469,115195,2,"15364","ENSMUST00000072777.13",0
"1493","chr10",120552401,120722600,170200,"*","Exon (ENSMUST00000158299.1/ENSMUST00000158299.1, exon 1 of 1)",10,120765732,120774481,8750,1,"70874","ENSMUST00000219219.1",-43132
"1494","chr10",120742201,120750800,8600,"*","Exon (ENSMUST00000219611.1/ENSMUST00000219611.1, exon 1 of 1)",10,120765732,120774481,8750,1,"70874","ENSMUST00000219219.1",-14932
"1495","chr10",120806201,120815600,9400,"*","Intron (ENSMUST00000092143.11/320183, intron 5 of 6)",10,120783752,120850468,66717,2,"320183","ENSMUST00000139961.1",34868
"1496","chr10",120854801,120877400,22600,"*","Promoter",10,120857629,120863326,5698,1,"100504616","ENSMUST00000127564.1",0
"1497","chr10",120893801,120900800,7000,"*","Promoter",10,120781096,120899101,118006,2,"320183","ENSMUST00000092143.11",0
"1498","chr10",121419201,121431600,12400,"*","Exon (ENSMUST00000220023.1/ENSMUST00000220023.1, exon 2 of 2)",10,121414387,121462213,47827,2,"192678","ENSMUST00000219500.1",30613
"1499","chr10",121459801,121477800,18000,"*","Promoter",10,121410350,121476347,65998,2,"192678","ENSMUST00000026902.8",0
"1500","chr10",121515601,121516000,400,"*","Intron (ENSMUST00000220364.1/ENSMUST00000220364.1, intron 2 of 2)",10,121551080,121552449,1370,2,"56480","ENSMUST00000219439.1",36449
"1501","chr10",121583201,121588400,5200,"*","Promoter",10,121546455,121586787,40333,2,"56480","ENSMUST00000020316.3",0
"1502","chr10",121626801,121629400,2600,"*","Promoter",10,121587380,121626332,38953,2,"73192","ENSMUST00000218004.1",-469
"1503","chr10",121739001,121739600,600,"*","Promoter",10,121739937,121752865,12929,1,"270802","ENSMUST00000065600.7",-337
"1504","chr10",121860201,121860400,200,"*","Intron (ENSMUST00000020322.11/117600, intron 6 of 21)",10,121806640,121823133,16494,2,"117600","ENSMUST00000161156.1",-37068
"1505","chr10",121900601,121906400,5800,"*","Intron (ENSMUST00000020322.11/117600, intron 3 of 21)",10,121806640,121823133,16494,2,"117600","ENSMUST00000161156.1",-77468
"1506","chr10",122794601,122816400,21800,"*","Promoter",10,122811244,122815871,4628,1,"319468","ENSMUST00000159885.1",0
"1507","chr10",122848801,122849800,1000,"*","Intron (ENSMUST00000162853.7/319468, intron 4 of 5)",10,122811447,122886293,74847,1,"319468","ENSMUST00000161371.1",37354
"1508","chr10",122877601,122916400,38800,"*","Promoter",10,122895368,122941449,46082,1,"319468","ENSMUST00000162969.1",0
"1509","chr10",122981601,122990000,8400,"*","Promoter",10,122985074,122985831,758,2,"387251","ENSMUST00000220378.1",0
"1510","chr10",123198001,123198400,400,"*","Intron (ENSMUST00000220083.1/ENSMUST00000220083.1, intron 1 of 2)",10,123105006,123196995,91990,2,"14479","ENSMUST00000220377.1",-1006
"1511","chr10",123265601,123268000,2400,"*","Promoter",10,123264985,123740947,475963,1,"268354","ENSMUST00000219723.1",616
"1512","chr10",124137601,124143000,5400,"*","Distal Intergenic",10,124469074,124524488,55415,1,"75030","ENSMUST00000219167.1",-326074
"1513","chr10",124248401,124248600,200,"*","Distal Intergenic",10,124469074,124524488,55415,1,"75030","ENSMUST00000219167.1",-220474
"1514","chr10",125370401,125371200,800,"*","Intron (ENSMUST00000210780.1/20503, intron 1 of 8)",10,125227485,125389465,161981,2,"20503","ENSMUST00000210780.1",18265
"1515","chr10",125725601,125727800,2200,"*","Distal Intergenic",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",-238419
"1516","chr10",125778401,125793800,15400,"*","Distal Intergenic",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",-172419
"1517","chr10",125900201,125901000,800,"*","Distal Intergenic",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",-65219
"1518","chr10",125936601,125943200,6600,"*","Distal Intergenic",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",-23019
"1519","chr10",125961001,125977600,16600,"*","Promoter",10,125966219,125998013,31795,1,"320398","ENSMUST00000217813.1",0
"1520","chr10",125988401,125988600,200,"*","Intron (ENSMUST00000217813.1/320398, intron 3 of 7)",10,125986722,125994466,7745,1,"320398","ENSMUST00000218593.1",1679
"1521","chr10",126002001,126008400,6400,"*","Exon (ENSMUST00000220332.1/320398, exon 11 of 13)",10,126011631,126015234,3604,1,"320398","ENSMUST00000218580.1",-3231
"1522","chr10",126128401,126158600,30200,"*","Distal Intergenic",10,126012425,126015230,2806,1,"320398","ENSMUST00000219974.1",115976
"1523","chr10",126249401,126249600,200,"*","Distal Intergenic",10,126012425,126015230,2806,1,"320398","ENSMUST00000219974.1",236976
"1524","chr10",126296801,126299600,2800,"*","Distal Intergenic",10,126012425,126015230,2806,1,"320398","ENSMUST00000219974.1",284376
"1525","chr10",126319601,126332200,12600,"*","Distal Intergenic",10,126012425,126015230,2806,1,"320398","ENSMUST00000219974.1",307176
"1526","chr10",126375801,126377400,1600,"*","Distal Intergenic",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",332991
"1527","chr10",126393201,126401200,8000,"*","Distal Intergenic",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",309191
"1528","chr10",126509401,126509600,200,"*","Distal Intergenic",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",200791
"1529","chr10",126519801,126537200,17400,"*","Distal Intergenic",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",173191
"1530","chr10",126571001,126664000,93000,"*","Exon (ENSMUST00000219762.1/ENSMUST00000219762.1, exon 1 of 2)",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",46391
"1531","chr10",126678401,126678800,400,"*","Distal Intergenic",10,126710282,126710391,110,2,"102465224","ENSMUST00000184232.1",31591
"1532","chr10",126902201,126906600,4400,"*","Promoter",10,126868427,126901355,32929,2,"68876","ENSMUST00000026504.12",-846
"1533","chr10",126925801,126939000,13200,"*","Distal Intergenic",10,126958023,126960997,2975,1,"102632477","ENSMUST00000217769.1",-19023
"1534","chr10",126952801,126987400,34600,"*","Promoter",10,126958023,126960997,2975,1,"102632477","ENSMUST00000217769.1",0
"1535","chr10",127040401,127040600,200,"*","Promoter",10,127041414,127043182,1769,1,"17299","ENSMUST00000152960.1",-814
"1536","chr10",127061201,127075600,14400,"*","Promoter",10,127070481,127071101,621,1,"100504703","ENSMUST00000217874.1",0
"1537","chr10",127126401,127129000,2600,"*","Distal Intergenic",10,127095652,127121131,25480,2,"216440","ENSMUST00000164259.8",-5270
"1538","chr10",127165601,127166000,400,"*","Promoter",10,127165831,127170412,4582,1,"14421","ENSMUST00000218977.1",0
"1539","chr10",127187401,127187800,400,"*","Promoter",10,127185126,127187223,2098,2,"52666","ENSMUST00000218864.1",-178
"1540","chr10",127211801,127213800,2000,"*","Promoter",10,127204351,127211585,7235,2,"117150","ENSMUST00000218386.1",-216
"1541","chr10",127286201,127290200,4000,"*","Promoter",10,127281956,127288890,6935,2,"110962","ENSMUST00000026476.12",0
"1542","chr10",127310601,127310800,200,"*","Promoter",10,127296226,127311678,15453,2,"216443","ENSMUST00000145275.7",878
"1543","chr10",127480401,127503400,23000,"*","Promoter",10,127501686,127508823,7138,1,"237611","ENSMUST00000160019.7",0
"1544","chr10",127519201,127521600,2400,"*","Promoter",10,127517859,127518780,922,2,"108037","ENSMUST00000218035.1",-421
"1545","chr10",127576401,127634800,58400,"*","Promoter",10,127538161,127621148,82988,2,"16971","ENSMUST00000049149.14",0
"1546","chr10",127645401,127645600,200,"*","Intron (ENSMUST00000092074.11/20852, intron 1 of 21)",10,127643002,127650780,7779,1,"20852","ENSMUST00000120279.1",2399
"1547","chr10",127662601,127670800,8200,"*","Promoter",10,127660918,127666710,5793,2,"17937","ENSMUST00000026469.8",0
"1548","chr10",127923601,127924400,800,"*","Distal Intergenic",10,127903414,127910337,6924,1,"70061","ENSMUST00000149849.1",20187
"1549","chr10",127961601,127971600,10000,"*","Exon (ENSMUST00000218406.1/ENSMUST00000218406.1, exon 1 of 1)",10,127990941,128000678,9738,2,"27400","ENSMUST00000026462.6",29078
"1550","chr10",128034801,128035000,200,"*","Promoter",10,128035575,128048633,13059,1,"17938","ENSMUST00000073868.8",-575
"1551","chr10",128061601,128062000,400,"*","Intron (ENSMUST00000052798.13/56351, intron 1 of 7)",10,128059011,128076978,17968,1,"56351","ENSMUST00000084771.2",2590
"1552","chr10",128085001,128085200,200,"*","Promoter",10,128085286,128085363,78,1,"751518","ENSMUST00000197076.1",-86
"1553","chr10",128148801,128149000,200,"*","Intron (ENSMUST00000099139.8/56516, intron 3 of 13)",10,128137678,128143729,6052,2,"56516","ENSMUST00000218884.1",-5072
"1554","chr10",128177401,128185400,8000,"*","Promoter",10,128131558,128180297,48740,2,"56516","ENSMUST00000099139.8",0
"1555","chr10",128230801,128231000,200,"*","3' UTR",10,128232065,128252941,20877,1,"21853","ENSMUST00000055539.10",-1065
"1556","chr10",128269401,128270000,600,"*","Promoter",10,128270559,128277410,6852,1,"20847","ENSMUST00000218863.1",-559
"1557","chr10",128303801,128304400,600,"*","Promoter",10,128303398,128321353,17956,1,"103135","ENSMUST00000219255.1",403
"1558","chr10",128321801,128323600,1800,"*","Promoter",10,128322459,128327553,5095,1,"56530","ENSMUST00000219037.1",0
"1559","chr10",128342601,128346600,4000,"*","Intron (ENSMUST00000005826.8/12974, intron 1 of 10)",10,128337734,128362479,24746,1,"12974","ENSMUST00000005826.8",4867
"1560","chr10",128369601,128379000,9400,"*","Promoter",10,128377115,128385496,8382,1,"237615","ENSMUST00000167990.1",0
"1561","chr10",128410401,128410600,200,"*","Promoter",10,128401910,128410551,8642,2,"69917","ENSMUST00000164664.7",0
"1562","chr10",128460801,128461200,400,"*","Intron (ENSMUST00000218228.1/68094, intron 1 of 4)",10,128459656,128468868,9213,1,"68094","ENSMUST00000220384.1",1145
"1563","chr10",128500401,128500600,200,"*","Distal Intergenic",10,128494157,128498685,4529,2,"216459","ENSMUST00000026428.3",-1716
"1564","chr10",128527201,128550200,23000,"*","Promoter",10,128541963,128547774,5812,2,"103284","ENSMUST00000040572.9",0
"1565","chr10",128567201,128567800,600,"*","3' UTR",10,128557768,128565987,8220,2,"18813","ENSMUST00000131728.3",-1214
"1566","chr10",128625001,128625200,200,"*","Intron (ENSMUST00000219591.1/27370, intron 2 of 2)",10,128624534,128626424,1891,2,"27370","ENSMUST00000219591.1",1224
"1567","chr10",128696801,128706600,9800,"*","Promoter",10,128697939,128705003,7065,2,"12566","ENSMUST00000026415.8",0
"1568","chr10",128743001,128747200,4200,"*","Promoter",10,128720134,128744075,23942,2,"13139","ENSMUST00000026414.8",0
"1569","chr10",128778001,128779200,1200,"*","Distal Intergenic",10,128790910,128799785,8876,1,"58223","ENSMUST00000219404.1",-11710
"1570","chr10",128802001,128808600,6600,"*","Promoter",10,128800036,128804370,4335,2,"73827","ENSMUST00000051011.13",0
"1571","chr10",128906401,128922600,16200,"*","Promoter",10,128908820,128912822,4003,1,"12512","ENSMUST00000105229.8",0
"1572","chr10",128934601,128934800,200,"*","Promoter",10,128934056,128941267,7212,1,"16404","ENSMUST00000218387.1",545
"1573","chr10",128964801,128989200,24400,"*","Promoter",10,128971197,128978115,6919,1,"77699","ENSMUST00000181142.1",0
"1574","chr10",128999601,129005800,6200,"*","Distal Intergenic",10,129010791,129013313,2523,1,"258861","ENSMUST00000077460.4",-4991
"1575","chr10",130544001,130544400,400,"*","Intron (ENSMUST00000218557.1/ENSMUST00000218557.1, intron 1 of 2)",10,130471052,130497396,26345,2,"625131","ENSMUST00000164227.3",-46605
"1576","chr10",130556601,130569200,12600,"*","Exon (ENSMUST00000179396.1/ENSMUST00000179396.1, exon 1 of 1)",10,130471052,130497396,26345,2,"625131","ENSMUST00000164227.3",-59205
"1577","chr11",3100201,3105600,5400,"*","Distal Intergenic",11,3125904,3129396,3493,1,"236604","ENSMUST00000145164.7",-20304
"1578","chr11",3122001,3122200,200,"*","Distal Intergenic",11,3125904,3129396,3493,1,"236604","ENSMUST00000145164.7",-3704
"1579","chr11",3153001,3153600,600,"*","Exon (ENSMUST00000101655.9/78887, exon 13 of 32)",11,3144881,3146722,1842,2,"78887","ENSMUST00000146888.1",-6279
"1580","chr11",3290601,3313000,22400,"*","Promoter",11,3308996,3320722,11727,1,"100302648","ENSMUST00000152576.1",0
"1581","chr11",3329401,3337800,8400,"*","Promoter",11,3330401,3342971,12571,1,"216505","ENSMUST00000045153.10",0
"1582","chr11",3348201,3350400,2200,"*","Exon (ENSMUST00000110029.8/16886, exon 7 of 12)",11,3350392,3352817,2426,2,"16886","ENSMUST00000148771.1",2417
"1583","chr11",3375401,3377400,2000,"*","Intron (ENSMUST00000101638.3/16886, intron 2 of 15)",11,3344256,3371376,27121,2,"16886","ENSMUST00000134576.7",-4025
"1584","chr11",3536401,3544600,8200,"*","Promoter",11,3517523,3537398,19876,2,"29856","ENSMUST00000110011.7",0
"1585","chr11",3556801,3588400,31600,"*","Distal Intergenic",11,3532460,3540612,8153,2,"29856","ENSMUST00000156201.7",-16189
"1586","chr11",3650001,3650200,200,"*","Promoter",11,3649759,3669410,19652,1,"74522","ENSMUST00000140242.7",242
"1587","chr11",3902601,3910400,7800,"*","3' UTR",11,3907021,3914664,7644,2,"103710","ENSMUST00000109995.1",4264
"1588","chr11",3995401,3995800,400,"*","Intron (ENSMUST00000078757.7/53897, intron 1 of 2)",11,3989933,3999308,9376,1,"53897","ENSMUST00000109981.1",5468
"1589","chr11",4095001,4096200,1200,"*","Promoter",11,4091480,4095445,3966,2,"67900","ENSMUST00000004868.5",0
"1590","chr11",4182601,4189000,6400,"*","Promoter",11,4186789,4214885,28097,1,"103724","ENSMUST00000147485.7",0
"1591","chr11",4260001,4319600,59600,"*","Promoter",11,4266796,4268249,1454,1,"16878","ENSMUST00000154927.1",0
"1592","chr11",4605201,4608200,3000,"*","Distal Intergenic",11,4482559,4594863,112305,2,"74302","ENSMUST00000130716.7",-10338
